sign,tau,path
309.52320000000003,-0.2008999999999287,0
308.02625000000006,-0.2008999999999287,0
308.02625000000006,-0.2008999999999287,0
313.2832,4.2875,0
313.2832,4.2875,0
302.75519999999995,16.86089999999993,0
302.75519999999995,16.86089999999993,0
308.0192,29.89,0
308.0192,29.89,0
313.2832,42.015049999999945,0
313.2832,42.015049999999945,0
315.53215000000006,54.14254999999994,0
315.53215000000006,54.14254999999994,0
295.9942500000001,64.46685000000002,0
295.9942500000001,64.46685000000002,0
299.7472,74.35015000000006,0
299.7472,74.35015000000006,0
309.52320000000003,83.33185000000003,0
309.52320000000003,83.33185000000003,0
289.97825,90.06689999999998,0
289.97825,90.06689999999998,0
294.49024999999995,98.14944999999992,0
294.49024999999995,98.14944999999992,0
292.9862499999999,93.21024999999996,0
292.9862499999999,93.21024999999996,0
289.22624999999994,85.1277,0
289.22624999999994,85.1277,0
283.21025,93.21024999999996,0
283.21025,93.21024999999996,0
283.9622499999999,96.35359999999993,0
283.9622499999999,96.35359999999993,0
280.20224999999994,86.47764999999984,0
280.20224999999994,86.47764999999984,0
281.6991999999999,87.82514999999984,0
281.6991999999999,87.82514999999984,0
292.9791999999999,99.05104999999976,0
292.9791999999999,99.05104999999976,0
285.4591999999999,91.86274999999974,0
285.4591999999999,91.86274999999974,0
277.93919999999986,86.02929999999964,0
277.93919999999986,86.02929999999964,0
280.1951999999999,95.90524999999973,0
280.1951999999999,95.90524999999973,0
290.7231999999999,96.8068499999998,0
290.7231999999999,96.8068499999998,0
269.67424999999986,86.02929999999985,0
269.67424999999986,86.02929999999985,0
289.97119999999984,91.86274999999995,0
289.97119999999984,91.86274999999995,0
269.67424999999986,98.60270000000001,0
269.67424999999986,98.60270000000001,0
284.7142499999999,90.5127999999999,0
284.7142499999999,90.5127999999999,0
268.17024999999984,84.22609999999993,0
268.17024999999984,84.22609999999993,0
283.9622499999998,94.55774999999996,0
283.9622499999998,94.55774999999996,0
280.94719999999984,99.49694999999991,0
280.94719999999984,99.49694999999991,0
285.4591999999998,89.61854999999998,0
285.4591999999998,89.61854999999998,0
277.9391999999998,86.47765000000005,0
277.9391999999998,86.47765000000005,0
271.1711999999997,98.60270000000001,0
271.1711999999997,98.60270000000001,0
277.94624999999974,96.35359999999993,0
277.94624999999974,96.35359999999993,0
269.67424999999974,84.22609999999993,0
269.67424999999974,84.22609999999993,0
276.44224999999983,90.06689999999998,0
276.44224999999983,90.06689999999998,0
268.9222499999998,98.14944999999992,0
268.9222499999998,98.14944999999992,0
270.41919999999976,89.61854999999998,0
270.41919999999976,89.61854999999998,0
276.4351999999998,86.92354999999999,0
276.4351999999998,86.92354999999999,0
287.7222499999998,99.05104999999999,0
287.7222499999998,99.05104999999999,0
266.65919999999977,96.35359999999993,0
266.65919999999977,96.35359999999993,0
272.6822499999998,84.68179999999985,0
272.6822499999998,84.68179999999985,0
278.6982499999998,90.5127999999999,0
278.6982499999998,90.5127999999999,0
267.4182499999998,98.60270000000001,0
267.4182499999998,98.60270000000001,0
274.17919999999975,90.5127999999999,0
274.17919999999975,90.5127999999999,0
279.4431999999998,84.22609999999993,0
279.4431999999998,84.22609999999993,0
273.43424999999974,94.55774999999996,0
273.43424999999974,94.55774999999996,0
271.1711999999997,99.49694999999991,0
271.1711999999997,99.49694999999991,0
275.6972999999998,89.61854999999998,0
275.6972999999998,89.61854999999998,0
268.1702499999997,86.92354999999999,0
268.1702499999997,86.92354999999999,0
271.9302499999997,99.05104999999999,0
271.9302499999997,99.05104999999999,0
277.1942499999998,96.80685000000003,0
277.1942499999998,96.80685000000003,0
269.6812999999998,84.68180000000008,0
269.6812999999998,84.68180000000008,0
276.4351999999998,90.51280000000013,0
276.4351999999998,90.51280000000013,0
274.93824999999975,99.49695000000014,0
274.93824999999975,99.49695000000014,0
262.15424999999976,90.96850000000005,0
262.15424999999976,90.96850000000005,0
268.1702499999997,85.1277,0
268.1702499999997,85.1277,0
274.93824999999975,95.45935000000003,0
274.93824999999975,95.45935000000003,0
272.6822499999998,97.2552,0
272.6822499999998,97.2552,0
273.43424999999974,85.57605,0
273.43424999999974,85.57605,0
271.17824999999976,86.92354999999999,0
271.17824999999976,86.92354999999999,0
274.1862499999998,99.05104999999999,0
274.1862499999998,99.05104999999999,0
280.2022499999998,92.76435000000002,0
280.2022499999998,92.76435000000002,0
277.18719999999985,86.47765000000005,0
277.18719999999985,86.47765000000005,0
256.8831999999998,96.80685000000003,0
256.8831999999998,96.80685000000003,0
273.4412999999998,98.60270000000001,0
273.4412999999998,98.60270000000001,0
264.41024999999985,86.92354999999999,0
264.41024999999985,86.92354999999999,0
271.1782499999999,88.27104999999999,0
271.1782499999999,88.27104999999999,0
269.67424999999986,99.95020000000001,0
269.67424999999986,99.95020000000001,0
271.1782499999999,94.11185000000002,0
271.1782499999999,94.11185000000002,0
268.17024999999984,84.68180000000008,0
268.17024999999984,84.68180000000008,0
270.4191999999999,92.76435000000002,0
270.4191999999999,92.76435000000002,0
277.93919999999986,98.60270000000001,0
277.93919999999986,98.60270000000001,0
261.4022499999999,88.27104999999999,0
261.4022499999999,88.27104999999999,0
268.17024999999995,85.57605,0
268.17024999999995,85.57605,0
261.3952,97.70109999999994,0
261.3952,97.70109999999994,0
276.43519999999995,95.45935000000003,0
276.43519999999995,95.45935000000003,0
259.89119999999997,83.78020000000001,0
259.89119999999997,83.78020000000001,0
266.66624999999993,89.17265000000006,0
266.66624999999993,89.17265000000006,0
269.67425,100.39854999999999,0
269.67425,100.39854999999999,0
266.66624999999993,94.55774999999996,0
266.66624999999993,94.55774999999996,0
267.4182499999999,85.57605,0
267.4182499999999,85.57605,0
274.1862499999999,93.65614999999988,0
274.1862499999999,93.65614999999988,0
259.14624999999995,98.14944999999992,0
259.14624999999995,98.14944999999992,0
265.1622499999999,88.27104999999999,0
265.1622499999999,88.27104999999999,0
256.89025,85.57605,0
256.89025,85.57605,0
251.62624999999994,97.70109999999994,0
251.62624999999994,97.70109999999994,0
267.41119999999995,95.45935000000003,0
267.41119999999995,95.45935000000003,0
277.19424999999995,83.78020000000001,0
277.19424999999995,83.78020000000001,0
256.1311999999999,89.17265000000006,0
256.1311999999999,89.17265000000006,0
265.1622499999999,100.84445000000014,0
265.1622499999999,100.84445000000014,0
270.4262499999999,95.0036500000001,0
270.4262499999999,95.0036500000001,0
271.1782499999999,86.02930000000008,0
271.1782499999999,86.02930000000008,0
264.41024999999985,93.65615000000011,0
264.41024999999985,93.65615000000011,0
263.65119999999985,99.05105000000022,0
263.65119999999985,99.05105000000022,0
264.41024999999985,89.17265000000029,0
264.41024999999985,89.17265000000029,0
261.3951999999999,86.47765000000028,0
261.3951999999999,86.47765000000028,0
264.41024999999985,98.60270000000023,0
264.41024999999985,98.60270000000023,0
274.93824999999987,96.35360000000016,0
274.93824999999987,96.35360000000016,0
267.4182499999999,85.12770000000023,0
267.4182499999999,85.12770000000023,0
255.38624999999993,90.51280000000013,0
255.38624999999993,90.51280000000013,0
268.9222499999999,99.05105000000022,0
268.9222499999999,99.05105000000022,0
268.9222499999999,91.4144000000002,0
268.9222499999999,91.4144000000002,0
265.1622499999999,85.12770000000023,0
265.1622499999999,85.12770000000023,0
259.14624999999995,95.45935000000024,0
259.14624999999995,95.45935000000024,0
261.4022499999999,97.25520000000023,0
261.4022499999999,97.25520000000023,0
257.6351999999999,86.0293000000003,0
257.6351999999999,86.0293000000003,0
265.1622499999999,86.92355000000022,0
265.1622499999999,86.92355000000022,0
267.41119999999995,99.05105000000022,0
267.41119999999995,99.05105000000022,0
264.4173,93.21025000000017,0
264.4173,93.21025000000017,0
255.39329999999998,84.22610000000016,0
255.39329999999998,84.22610000000016,0
258.40130000000005,91.86275000000018,0
258.40130000000005,91.86275000000018,0
266.6592,99.95020000000024,0
266.6592,99.95020000000024,0
249.3773,92.31600000000027,0
249.3773,92.31600000000027,0
255.3792,86.0293000000003,0
255.3792,86.0293000000003,0
262.90625000000006,96.35360000000038,0
262.90625000000006,96.35360000000038,0
264.4102500000001,98.60270000000045,0
264.4102500000001,98.60270000000045,0
256.1453,86.92355000000043,0
256.1453,86.92355000000043,0
263.65825,88.27105000000043,0
263.65825,88.27105000000043,0
262.15425,99.95020000000045,0
262.15425,99.95020000000045,0
268.17024999999995,94.11185000000047,0
268.17024999999995,94.11185000000047,0
268.17024999999995,85.12770000000046,0
268.17024999999995,85.12770000000046,0
262.15425,92.76435000000048,0
262.15425,92.76435000000048,0
269.66015,98.14945000000036,0
269.66015,98.14945000000036,0
262.15425,88.27105000000043,0
262.15425,88.27105000000043,0
254.62719999999993,85.57605000000044,0
254.62719999999993,85.57605000000044,0
262.90624999999994,97.70110000000038,0
262.90624999999994,97.70110000000038,0
259.8982499999999,95.45935000000047,0
259.8982499999999,95.45935000000047,0
250.88129999999992,83.78020000000045,0
250.88129999999992,83.78020000000045,0
258.40129999999994,89.1726500000005,0
258.40129999999994,89.1726500000005,0
252.38529999999994,100.39855000000044,0
252.38529999999994,100.39855000000044,0
259.14624999999995,94.5577500000004,0
259.14624999999995,94.5577500000004,0
250.86719999999994,85.57605000000044,0
250.86719999999994,85.57605000000044,0
258.38719999999995,93.2102500000004,0
258.38719999999995,93.2102500000004,0
251.62624999999994,98.60270000000045,0
251.62624999999994,98.60270000000045,0
258.40129999999994,88.71940000000042,0
258.40129999999994,88.71940000000042,0
250.12929999999997,86.02930000000052,0
250.12929999999997,86.02930000000052,0
244.85825,98.14945000000058,0
244.85825,98.14945000000058,0
250.87424999999996,95.90525000000062,0
250.87424999999996,95.90525000000062,0
256.8832,84.2261000000006,0
256.8832,84.2261000000006,0
249.37025000000006,89.61855000000065,0
249.37025000000006,89.61855000000065,0
265.9142500000001,98.14945000000058,0
265.9142500000001,98.14945000000058,0
271.18530000000004,90.96850000000049,0
271.18530000000004,90.96850000000049,0
254.64130000000003,84.68180000000052,0
254.64130000000003,84.68180000000052,0
248.62530000000004,94.55775000000062,0
248.62530000000004,94.55775000000062,0
256.1453,99.49695000000058,0
256.1453,99.49695000000058,0
247.87330000000009,89.61855000000065,0
247.87330000000009,89.61855000000065,0
249.37025000000006,86.47765000000074,0
249.37025000000006,86.47765000000074,0
258.3872,98.60270000000068,0
258.3872,98.60270000000068,0
265.16225000000003,96.35360000000061,0
265.16225000000003,96.35360000000061,0
262.15425,85.12770000000067,0
262.15425,85.12770000000067,0
241.85024999999996,90.51280000000057,0
241.85024999999996,90.51280000000057,0
258.40129999999994,99.05105000000066,0
258.40129999999994,99.05105000000066,0
264.41024999999996,91.41440000000064,0
264.41024999999996,91.41440000000064,0
247.87329999999997,85.12770000000067,0
247.87329999999997,85.12770000000067,0
255.38624999999993,95.4593500000007,0
255.38624999999993,95.4593500000007,0
257.64224999999993,97.25520000000067,0
257.64224999999993,97.25520000000067,0
263.6582499999999,86.02930000000075,0
263.6582499999999,86.02930000000075,0
256.13119999999986,86.92355000000066,0
256.13119999999986,86.92355000000066,0
250.12929999999986,98.60270000000068,0
250.12929999999986,98.60270000000068,0
256.1382499999999,92.76435000000069,0
256.1382499999999,92.76435000000069,0
253.88929999999985,84.2261000000006,0
253.88929999999985,84.2261000000006,0
246.36224999999982,91.86275000000062,0
246.36224999999982,91.86275000000062,0
263.6582499999998,100.39855000000065,0
263.6582499999998,100.39855000000065,0
256.14529999999985,92.31600000000071,0
256.14529999999985,92.31600000000071,0
247.86624999999984,86.47765000000074,0
247.86624999999984,86.47765000000074,0
259.8982499999998,96.8068500000007,0
259.8982499999998,96.8068500000007,0
239.6012999999998,97.70110000000061,0
239.6012999999998,97.70110000000061,0
253.8822499999998,86.47765000000051,0
253.8822499999998,86.47765000000051,0
251.63329999999976,87.8251500000005,0
251.63329999999976,87.8251500000005,0
245.6172999999998,99.49695000000058,0
245.6172999999998,99.49695000000058,0
252.37824999999978,93.65615000000055,0
252.37824999999978,93.65615000000055,0
244.10624999999982,84.68180000000052,0
244.10624999999982,84.68180000000052,0
251.62624999999983,92.31600000000049,0
251.62624999999983,92.31600000000049,0
244.85824999999977,97.70110000000038,0
244.85824999999977,97.70110000000038,0
260.65024999999974,88.27105000000043,0
260.65024999999974,88.27105000000043,0
252.38529999999972,85.12770000000046,0
252.38529999999972,85.12770000000046,0
260.6431999999997,97.25520000000046,0
260.6431999999997,97.25520000000046,0
253.8822499999997,98.60270000000045,0
253.8822499999997,98.60270000000045,0
259.8982499999997,87.36945000000037,0
259.8982499999997,87.36945000000037,0
252.38529999999972,88.71940000000042,0
252.38529999999972,88.71940000000042,0
259.8982499999997,100.39855000000044,0
259.8982499999997,100.39855000000044,0
252.37824999999967,94.5577500000004,0
252.37824999999967,94.5577500000004,0
249.37024999999963,85.57605000000044,0
249.37024999999963,85.57605000000044,0
256.8831999999996,93.2102500000004,0
256.8831999999996,93.2102500000004,0
236.6003499999996,98.14945000000036,0
236.6003499999996,98.14945000000036,0
264.4102499999996,88.71940000000042,0
264.4102499999996,88.71940000000042,0
247.1212999999996,85.57605000000044,0
247.1212999999996,85.57605000000044,0
241.85024999999965,97.70110000000038,0
241.85024999999965,97.70110000000038,0
248.62529999999964,95.9052500000004,0
232.76985,84.21140000000005,1
235.02584999999996,91.84805000000007,1
235.02584999999996,91.84805000000007,1
243.29784999999993,100.38385000000011,1
243.29784999999993,100.38385000000011,1
250.8178499999999,93.19555000000008,1
250.8178499999999,93.19555000000008,1
242.5528999999999,83.75814999999997,1
242.5528999999999,83.75814999999997,1
240.30394999999987,91.39969999999987,1
240.30394999999987,91.39969999999987,1
249.32089999999985,100.3838499999999,1
249.32089999999985,100.3838499999999,1
241.0488999999999,92.74719999999988,1
241.0488999999999,92.74719999999988,1
232.77689999999993,86.4555999999998,1
232.77689999999993,86.4555999999998,1
235.78489999999996,96.33889999999984,1
235.78489999999996,96.33889999999984,1
233.5289,98.58799999999991,1
233.5289,98.58799999999991,1
235.02584999999996,86.90884999999989,1
235.02584999999996,86.90884999999989,1
241.80089999999996,88.2563499999999,1
241.80089999999996,88.2563499999999,1
235.77784999999992,99.9354999999999,1
235.77784999999992,99.9354999999999,1
242.5528999999999,94.54304999999985,1
242.5528999999999,94.54304999999985,1
235.0328999999999,85.10564999999976,1
235.0328999999999,85.10564999999976,1
242.5528999999999,92.74719999999965,1
242.5528999999999,92.74719999999965,1
235.77784999999992,98.1396499999997,1
235.77784999999992,98.1396499999997,1
247.06489999999997,88.7022499999996,1
247.06489999999997,88.7022499999996,1
247.80984999999998,85.56134999999966,1
247.80984999999998,85.56134999999966,1
247.05785000000003,97.68639999999961,1
247.05785000000003,97.68639999999961,1
248.56185000000005,95.89054999999964,1
248.56185000000005,95.89054999999964,1
238.78585000000007,84.21139999999961,1
238.78585000000007,84.21139999999961,1
237.2889000000001,89.60384999999967,1
237.2889000000001,89.60384999999967,1
240.29690000000014,101.28544999999974,1
240.29690000000014,101.28544999999974,1
238.04090000000016,95.4446499999997,1
238.04090000000016,95.4446499999997,1
244.05690000000013,86.0072499999996,1
244.05690000000013,86.0072499999996,1
237.2889000000001,93.64144999999957,1
237.2889000000001,93.64144999999957,1
240.29690000000014,99.03389999999962,1
240.29690000000014,99.03389999999962,1
247.05785000000014,89.60384999999967,1
247.05785000000014,89.60384999999967,1
238.78585000000018,86.45559999999958,1
238.78585000000018,86.45559999999958,1
232.77690000000013,98.58799999999968,1
232.77690000000013,98.58799999999968,1
240.29690000000014,96.79214999999971,1
240.29690000000014,96.79214999999971,1
232.02490000000017,85.10564999999976,1
232.02490000000017,85.10564999999976,1
239.54490000000018,90.05219999999964,1
239.54490000000018,90.05219999999964,1
232.77690000000013,99.03389999999962,1
232.77690000000013,99.03389999999962,1
229.7689000000001,91.39969999999965,1
229.7689000000001,91.39969999999965,1
231.26585000000006,85.56134999999966,1
231.26585000000006,85.56134999999966,1
229.7689000000001,95.4446499999997,1
229.7689000000001,95.4446499999997,1
237.2889000000001,97.68639999999961,1
237.2889000000001,97.68639999999961,1
238.79995000000005,86.45559999999958,1
217.75100000000003,85.12035000000007,2
238.82109999999997,92.76435000000002,2
238.82109999999997,92.76435000000002,2
232.79804999999996,98.61004999999994,2
232.79804999999996,98.61004999999994,2
223.767,88.71205000000003,2
223.767,88.71205000000003,2
232.05310000000006,86.01459999999999,2
232.05310000000006,86.01459999999999,2
224.52605,97.70844999999987,2
224.52605,97.70844999999987,2
232.79804999999996,95.90524999999995,2
232.79804999999996,95.90524999999995,2
223.77404999999993,84.66709999999998,2
223.77404999999993,84.66709999999998,2
232.05309999999994,89.61364999999988,2
232.05309999999994,89.61364999999988,2
230.54909999999992,98.61004999999994,2
230.54909999999992,98.61004999999994,2
222.2700499999999,90.96114999999988,2
222.2700499999999,90.96114999999988,2
223.78109999999987,85.12034999999985,2
223.78109999999987,85.12034999999985,2
221.51804999999985,95.01099999999983,2
221.51804999999985,95.01099999999983,2
229.79709999999986,97.25519999999979,2
229.79709999999986,97.25519999999979,2
229.79709999999986,85.56624999999977,2
229.79709999999986,85.56624999999977,2
220.75899999999984,87.36209999999976,2
220.75899999999984,87.36209999999976,2
219.26204999999987,99.50429999999986,2
219.26204999999987,99.50429999999986,2
226.78909999999993,97.70844999999987,2
226.78909999999993,97.70844999999987,2
217.75804999999997,85.56624999999977,2
217.75804999999997,85.56624999999977,2
224.53309999999993,86.91619999999983,2
224.53309999999993,86.91619999999983,2
218.51004999999992,99.50429999999986,2
218.51004999999992,99.50429999999986,2
221.5109999999999,97.70844999999987,2
221.5109999999999,97.70844999999987,2
217.75099999999992,86.01459999999999,2
217.75099999999992,86.01459999999999,2
225.27804999999995,91.41439999999997,2
225.27804999999995,91.41439999999997,2
229.04510000000002,99.95754999999994,2
229.04510000000002,99.95754999999994,2
226.03005000000002,92.76435000000002,2
226.03005000000002,92.76435000000002,2
226.78910000000002,86.46785000000007,2
226.78910000000002,86.46785000000007,2
234.30910000000003,96.3609500000001,2
234.30910000000003,96.3609500000001,2
226.03005000000002,98.61005000000017,2
226.03005000000002,98.61005000000017,2
218.503,87.3621000000002,2
218.503,87.3621000000002,2
229.03804999999997,88.71205000000026,2
229.03804999999997,88.71205000000026,2
231.29404999999994,100.40590000000014,2
231.29404999999994,100.40590000000014,2
229.03804999999997,94.55775000000018,2
229.03804999999997,94.55775000000018,2
229.04510000000002,86.0146000000002,2
229.04510000000002,86.0146000000002,2
221.51100000000002,93.66350000000027,2
221.51100000000002,93.66350000000027,2
234.30910000000003,99.05595000000032,2
234.30910000000003,99.05595000000032,2
225.27805000000006,89.16530000000034,2
225.27805000000006,89.16530000000034,2
216.99900000000005,86.4678500000003,2
216.99900000000005,86.4678500000003,2
224.5260500000001,98.61005000000038,2
224.5260500000001,98.61005000000038,2
226.03710000000007,96.80685000000047,2
205.75424999999998,87.40620000000006,3
211.7632,99.52635000000011,3
211.7632,99.52635000000011,3
212.50815000000003,92.79130000000016,3
212.50815000000003,92.79130000000016,3
197.48225000000002,83.81695000000015,3
197.48225000000002,83.81695000000015,3
205.00225000000003,92.79130000000016,3
205.00225000000003,92.79130000000016,3
206.4992,98.63210000000021,3
206.4992,98.63210000000021,3
203.49119999999996,87.85455000000026,3
203.49119999999996,87.85455000000026,3
209.50719999999993,85.16445000000036,3
209.50719999999993,85.16445000000036,3
211.75614999999996,98.17885000000034,3
211.75614999999996,98.17885000000034,3
205.74719999999994,95.48875000000045,3
205.74719999999994,95.48875000000045,3
203.4982499999999,86.0587000000005,3
203.4982499999999,86.0587000000005,3
209.50719999999993,95.48875000000045,3
209.50719999999993,95.48875000000045,3
211.01119999999995,97.28460000000042,3
211.01119999999995,97.28460000000042,3
197.4963499999999,86.0587000000005,3
197.4963499999999,86.0587000000005,3
203.4982499999999,92.79130000000039,3
203.4982499999999,92.79130000000039,3
218.51709999999986,98.17885000000034,3
218.51709999999986,98.17885000000034,3
202.74624999999983,87.40620000000027,3
202.74624999999983,87.40620000000027,3
197.4963499999998,90.10365000000033,3
197.4963499999998,90.10365000000033,3
211.01119999999983,98.63210000000042,3
211.01119999999983,98.63210000000042,3
205.0022499999998,90.10365000000033,3
205.0022499999998,90.10365000000033,3
214.0050999999998,87.40620000000027,3
214.0050999999998,87.40620000000027,3
209.5071999999998,99.07800000000036,3
209.5071999999998,99.07800000000036,3
210.2591999999998,92.34540000000047,3
210.2591999999998,92.34540000000047,3
195.98529999999982,86.51195000000037,3
195.98529999999982,86.51195000000037,3
203.49824999999979,97.73050000000036,3
203.49824999999979,97.73050000000036,3
205.0022499999998,95.04285000000029,3
205.0022499999998,95.04285000000029,3
208.7481499999998,86.05870000000027,3
208.7481499999998,86.05870000000027,3
208.01024999999984,95.04285000000029,3
208.01024999999984,95.04285000000029,3
210.25919999999988,97.2846000000002,3
210.25919999999988,97.2846000000002,3
203.4982499999999,85.6103500000003,3
203.4982499999999,85.6103500000003,3
201.24929999999986,92.34540000000024,3
201.24929999999986,92.34540000000024,3
207.25119999999984,100.42795000000018,3
207.25119999999984,100.42795000000018,3
207.99614999999986,91.89705000000026,3
207.99614999999986,91.89705000000026,3
201.99424999999988,86.05870000000027,3
201.99424999999988,86.05870000000027,3
213.26719999999983,96.83625000000022,3
213.26719999999983,96.83625000000022,3
214.7641499999998,99.07800000000013,3
214.7641499999998,99.07800000000013,3
206.50624999999982,86.96030000000012,3
189.17499999999998,85.57605,4
185.39385000000001,92.76924999999991,4
185.39385000000001,92.76924999999991,4
192.1971,98.17149999999995,4
192.1971,98.17149999999995,4
192.94910000000002,86.92354999999999,4
192.94910000000002,86.92354999999999,4
189.17500000000004,90.0742499999999,4
189.17500000000004,90.0742499999999,4
197.48225000000002,99.0730999999998,4
197.48225000000002,99.0730999999998,4
198.98625000000004,89.61854999999977,4
198.98625000000004,89.61854999999977,4
192.93500000000003,87.3694499999997,4
192.93500000000003,87.3694499999997,4
191.43805000000006,99.0730999999998,4
191.43805000000006,99.0730999999998,4
192.94910000000007,92.32334999999976,4
192.94910000000007,92.32334999999976,4
189.9270000000001,86.02194999999969,4
189.9270000000001,86.02194999999969,4
184.6489000000001,97.71579999999959,4
184.6489000000001,97.71579999999959,4
197.4752000000001,94.5724499999996,4
197.4752000000001,94.5724499999996,4
194.46015000000008,85.57604999999954,4
194.46015000000008,85.57604999999954,4
190.67195000000012,95.02079999999958,4
190.67195000000012,95.02079999999958,4
195.97120000000015,96.82154999999968,4
195.97120000000015,96.82154999999968,4
195.96415000000013,85.57604999999977,4
195.96415000000013,85.57604999999977,4
183.88985000000008,92.76924999999969,4
183.88985000000008,92.76924999999969,4
196.72320000000013,98.17149999999972,4
196.72320000000013,98.17149999999972,4
190.7001500000001,86.92354999999976,4
190.7001500000001,86.92354999999976,4
199.74530000000004,90.07424999999968,4
199.74530000000004,90.07424999999968,4
194.44605,98.61739999999966,4
194.44605,98.61739999999966,4
186.15995,89.17264999999962,4
186.15995,89.17264999999962,4
202.00130000000001,87.3694499999997,4
202.00130000000001,87.3694499999997,4
200.49025000000006,99.0730999999998,4
200.49025000000006,99.0730999999998,4
201.24930000000006,91.8700999999999,4
201.24930000000006,91.8700999999999,4
186.91195000000008,86.02194999999992,4
186.91195000000008,86.02194999999992,4
190.68605000000005,97.71579999999982,4
190.68605000000005,97.71579999999982,4
194.45310000000006,94.11919999999974,4
194.45310000000006,94.11919999999974,4
191.43805000000006,85.12034999999985,4
191.43805000000006,85.12034999999985,4
198.22720000000004,94.57244999999983,4
198.22720000000004,94.57244999999983,4
199.73825,99.96489999999989,4
199.73825,99.96489999999989,4
185.40795,89.17264999999983,4
185.40795,89.17264999999983,4
189.927,86.92354999999976,4
189.927,86.92354999999976,4
192.9491,99.51899999999974,4
192.9491,99.51899999999974,4
191.43804999999995,96.82154999999968,4
191.43804999999995,96.82154999999968,4
184.64184999999992,84.6744499999997,4
190.89754999999997,83.70669999999997,5
187.43834999999996,87.3988499999999,5
189.12564999999998,87.3988499999999,5
189.12564999999998,83.70669999999997,5
187.43834999999996,83.70669999999997,5
190.89754999999997,87.3988499999999,5
187.10229999999996,90.9170499999998,5
183.64309999999995,94.60919999999973,5
185.41499999999994,94.60919999999975,5
185.41499999999994,90.91704999999982,5
183.64309999999995,90.9170499999998,5
187.10229999999996,94.60919999999973,5
193.93139999999994,96.3682999999998,5
190.38994999999994,100.06044999999973,5
192.16184999999993,100.06044999999973,5
192.16184999999993,96.36830000000003,5
190.38994999999994,96.36830000000003,5
193.93139999999994,100.06044999999996,5
194.69044999999988,85.11299999999991,5
191.1489999999999,88.71939999999998,5
192.9208999999999,88.71939999999996,5
192.9208999999999,85.1129999999999,5
191.14899999999992,85.11299999999991,5
194.6904499999999,88.71939999999998,5
190.89754999999985,88.1902,5
187.43834999999984,91.88479999999998,5
189.12564999999987,91.88479999999998,5
189.12564999999987,88.1902,5
